time,M1
23.795,512
23.795,511
23.795,510
23.841,510
23.841,511
23.841,510
23.841,509
23.841,511
23.841,510
23.841,512
23.841,513
23.841,513
23.841,515
23.841,514
23.841,514
23.841,513
23.841,514
23.841,514
23.841,515
23.841,514
23.841,514
23.841,514
23.841,515
23.841,513
23.841,514
23.841,514
23.841,513
23.841,512
23.841,514
23.841,513
23.841,512
23.841,512
23.841,511
23.841,513
23.841,514
23.841,512
23.841,513
23.841,513
23.841,511
23.841,513
23.841,512
23.841,513
23.841,513
23.841,514
23.841,513
23.841,513
23.841,512
23.841,513
23.841,513
23.841,514
23.841,513
23.841,513
23.841,513
23.841,513
23.841,512
23.841,512
23.841,511
23.841,512
23.841,511
23.841,511
23.841,511
23.841,512
23.841,512
23.841,513
23.841,513
23.841,514
23.888,514
23.888,514
23.888,513
23.888,512
23.888,512
23.888,512
23.888,513
23.888,513
23.888,514
23.888,513
23.888,513
23.888,512
23.888,512
23.888,511
23.888,513
23.888,512
23.888,512
23.888,512
23.888,512
23.888,511
23.888,510
23.888,512
23.888,513
23.888,513
23.888,513
23.888,511
23.888,513
23.888,512
23.888,512
23.888,511
23.888,513
23.888,513
23.888,512
23.888,513
23.888,512
23.888,512
23.888,513
23.888,513
23.888,513
23.888,512
23.888,513
23.888,513
23.888,515
23.888,515
23.888,514
23.888,514
23.888,513
23.888,513
23.888,512
23.888,512
23.888,512
23.888,511
23.888,511
23.888,512
23.888,514
23.888,512
23.888,513
23.888,512
23.888,511
23.888,512
23.888,513
23.888,512
23.888,513
23.935,514
23.935,513
23.935,513
23.935,511
23.935,514
23.935,513
23.935,514
23.935,514
23.935,513
23.935,512
23.935,513
23.935,514
23.935,513
23.935,512
23.935,513
23.935,512
23.935,512
23.935,514
23.935,514
23.935,513
23.935,513
23.935,512
23.935,511
23.935,512
23.935,512
23.935,513
23.935,514
23.935,514
23.935,513
23.935,513
23.935,515
23.935,513
23.935,514
23.935,513
23.935,512
23.935,512
23.935,512
23.935,511
23.935,511
23.935,510
23.935,510
23.935,509
23.935,511
23.935,512
23.935,513
23.935,513
23.935,513
23.935,513
23.935,513
23.935,512
23.935,514
23.935,515
23.935,516
23.935,514
23.935,514
23.935,513
23.935,514
23.935,514
23.935,512
23.935,513
23.935,512
23.935,511
23.935,510
23.935,512
23.982,511
23.982,512
23.982,512
23.982,511
23.982,511
23.982,512
23.982,515
23.982,513
23.982,515
23.982,515
23.982,513
23.982,512
23.982,512
23.982,513
23.982,512
23.982,514
23.982,512
23.982,512
23.982,513
23.982,514
23.982,513
23.982,513
23.982,513
23.982,512
23.982,512
23.982,513
23.982,513
23.982,513
23.982,512
23.982,514
23.982,513
23.982,513
23.982,512
23.982,514
23.982,514
23.982,513
23.982,513
23.982,512
23.982,512
23.982,511
23.982,513
23.982,511
23.982,511
23.982,511
23.982,512
23.982,510
23.982,511
23.982,510
23.982,511
23.982,510
23.982,511
23.982,513
23.982,512
23.982,512
23.982,512
23.982,512
23.982,512
23.982,513
23.982,513
23.982,512
23.982,512
23.982,513
23.982,513
24.029,513
24.029,513
24.029,513
24.029,514
24.029,513
24.029,512
24.029,508
24.029,519
24.029,510
24.029,515
24.029,513
24.029,512
24.029,512
24.029,512
24.029,511
24.029,512
24.029,514
24.029,512
24.029,512
24.029,511
24.029,512
24.029,513
24.029,511
24.029,513
24.029,510
24.029,512
