time,M1
15.126,511
15.126,512
15.126,512
15.126,513
15.126,512
15.126,511
15.126,512
15.126,512
15.126,513
15.126,512
15.126,513
15.126,513
15.126,511
15.173,510
15.173,512
15.173,513
15.173,512
15.173,511
15.173,512
15.173,512
15.173,514
15.173,513
15.173,514
15.173,510
15.173,513
15.173,516
15.173,516
15.173,511
15.173,511
15.173,510
15.173,512
15.173,514
15.173,514
15.173,513
15.173,513
15.173,512
15.173,512
15.173,511
15.173,512
15.173,513
15.173,514
15.173,512
15.173,514
15.173,511
15.173,513
15.173,512
15.173,513
15.173,513
15.173,512
15.173,511
15.173,511
15.173,513
15.173,512
15.173,514
15.173,512
15.173,511
15.173,511
15.173,514
15.173,514
15.173,514
15.173,514
15.173,513
15.173,513
15.173,514
15.173,512
15.173,514
15.173,513
15.173,513
15.173,512
15.173,512
15.173,512
15.173,513
15.173,513
15.173,513
15.173,512
15.173,511
15.221,512
15.221,510
15.221,513
15.221,512
15.221,512
15.221,512
15.221,511
15.221,512
15.221,512
15.221,513
15.221,513
15.221,511
15.221,513
15.221,516
15.221,518
15.221,519
15.221,515
15.221,511
15.221,508
15.221,509
15.221,510
15.221,514
15.221,514
15.221,513
15.221,513
15.221,514
15.221,514
15.221,514
15.221,515
15.221,515
15.221,514
15.221,513
15.221,513
15.221,513
15.221,512
15.221,512
15.221,513
15.221,513
15.221,511
15.221,512
15.221,512
15.221,513
15.221,514
15.221,513
15.221,512
15.221,511
15.221,511
15.221,512
15.221,515
15.221,514
15.221,512
15.221,513
15.221,511
15.221,510
15.221,512
15.221,512
15.221,513
15.221,513
15.221,513
15.221,513
15.221,512
15.221,512
15.221,514
15.221,514
15.267,514
15.267,513
15.267,514
15.267,514
15.267,513
15.267,514
15.267,513
15.267,512
15.267,512
15.267,514
15.267,514
15.267,513
15.267,512
15.267,512
15.267,511
15.267,513
15.267,513
15.267,513
15.267,514
15.267,512
15.267,512
15.267,512
15.267,512
15.267,511
15.267,514
15.267,513
15.267,513
15.267,513
15.267,513
15.267,514
15.267,514
15.267,512
15.267,513
15.267,513
15.267,514
15.267,514
15.267,515
15.267,515
15.267,513
15.267,513
15.267,512
15.267,511
15.267,512
15.267,512
15.267,513
15.267,513
15.267,512
15.267,511
15.267,512
15.267,511
15.267,513
15.267,513
15.267,512
15.267,513
15.267,511
15.267,513
15.267,513
15.267,511
15.267,512
15.267,513
15.267,513
15.267,511
15.314,512
15.314,513
15.314,514
15.314,513
15.314,512
15.314,512
15.314,512
15.314,513
15.314,514
15.314,514
15.314,512
15.314,512
15.314,514
15.314,512
15.314,513
15.314,513
15.314,513
15.314,512
15.314,511
15.314,513
15.314,512
15.314,513
15.314,513
15.314,511
15.314,510
15.314,510
15.314,511
15.314,512
15.314,511
15.314,512
15.314,513
15.314,513
15.314,513
15.314,513
15.314,514
15.314,515
15.314,515
15.314,515
15.314,514
15.314,513
15.314,514
15.314,514
15.314,513
15.314,513
15.314,514
15.314,513
15.314,513
15.314,514
15.314,513
15.314,512
15.314,513
15.314,512
15.314,511
15.314,512
15.314,515
15.314,513
15.314,513
15.314,512
15.314,512
15.314,512
15.314,513
15.314,512
15.314,511
15.361,512
15.361,510
15.361,512
15.361,513
15.361,512
15.361,512
15.361,512
15.361,513
15.361,512
15.361,513
15.361,512
15.361,514
15.361,512
15.361,512
15.361,512
15.361,513
15.361,513
15.361,513
15.361,513
15.361,512
15.361,513
15.361,513
15.361,513
15.361,511
15.361,513
15.361,512
15.361,513
15.361,513
15.361,511
15.361,513
15.361,512
15.361,512
15.361,509
15.361,509
15.361,510
15.361,511
15.361,511
15.361,512
15.361,513
15.361,512
15.361,514
15.361,515
15.361,514
15.361,513
15.361,514
15.361,514
15.361,514
15.361,515
15.361,514
15.361,514
15.361,514
15.361,514
15.361,514
15.361,514
15.361,513
15.361,514
15.361,512
15.361,512
15.361,511
15.361,512
15.361,511
15.361,511
15.361,512
15.407,511
15.407,512
15.407,511
15.407,511
15.407,512
15.407,511
15.407,511
15.407,512
15.407,512
15.407,511
15.407,512
15.407,512
15.407,512
15.407,511
15.407,512
15.407,513
15.407,513
15.407,513
15.407,513
15.407,513
15.407,512
15.407,514
15.407,514
15.407,515
15.407,516
15.407,514
15.407,514
15.407,513
15.407,514
15.407,513
15.407,514
15.407,513
15.407,512
15.407,513
15.407,513
15.407,513
15.407,513
15.407,512
15.407,513
15.407,511
15.407,513
15.407,511
15.407,512
15.407,514
15.407,513
15.407,513
15.407,510
15.407,511
15.407,511
15.407,512
15.407,513
15.407,513
15.407,513
15.407,513
15.407,514
15.407,514
15.407,514
15.407,513
15.407,513
15.407,514
15.407,514
15.407,513
15.454,513
15.454,513
15.454,513
15.454,513
15.454,514
15.454,512
15.454,513
15.454,511
15.454,512
15.454,511
15.454,511
15.454,512
15.454,513
15.454,512
15.454,513
15.454,512
15.454,512
15.454,513
15.454,513
15.454,512
15.454,513
15.454,512
15.454,512
15.454,512
15.454,513
15.454,512
15.454,513
15.454,512
15.454,512
15.454,513
15.454,511
15.454,513
15.454,514
15.454,513
15.454,514
15.454,512
15.454,511
15.454,511
15.454,511
15.454,511
15.454,512
15.454,511
15.454,510
15.454,511
15.454,511
15.454,510
15.454,512
15.454,513
15.454,513
15.454,512
15.454,512
15.454,512
15.454,512
15.454,512
15.454,512
15.454,511
15.454,512
15.454,514
15.454,513
15.454,512
15.454,513
15.454,512
